Source,Word,Count
E,בְמֹשֶֽׁה,1
E,אַ֧ף,1
E,בָּ֖ם,1
E,וַיֵּלַֽךְ,1
E,וְהֶעָנָ֗ן,1
E,סָ֚ר,1
E,מִרְיָ֖ם,2
E,מְצֹרַ֣עַת,1
E,כַּשָּׁ֑לֶג,1
E,וַיִּ֧פֶן,1
E,מְצֹרָֽעַת,1
E,אַהֲרֹ֖ן,1
E,תָשֵׁ֤ת,1
E,חַטָּ֔את,1
E,נוֹאַ֖לְנוּ,1
E,חָטָֽאנוּ,1
E,תְהִ֖י,1
E,כַּמֵּ֑ת,1
E,בְּצֵאתוֹ֙,1
E,מֵרֶ֣חֶם,1
E,וַיֵּאָכֵ֖ל,1
E,חֲצִ֥י,1
E,בְשָׂרֽוֹ,1
E,וַיִּצְעַ֣ק,1
E,אֵ֕ל,1
E,נָ֛א,1
E,רְפָ֥א,1
E,לָֽהּ,1
E,וְאָבִ֨יהָ֙,1
E,יָרֹ֤ק,1
E,יָרַק֙,1
E,בְּפָנֶ֔יהָ,1
E,תִכָּלֵ֖ם,1
E,תִּסָּגֵ֞ר,1
E,לַֽמַּחֲנֶ֔ה,1
E,תֵּאָסֵֽף,1
E,וַתִּסָּגֵ֥ר,1
E,מִרְיָ֛ם,1
E,לַֽמַּחֲנֶ֖ה,1
E,וְהָעָם֙,1
E,נָסַ֔ע,1
E,הֵאָסֵ֖ף,1
E,מִרְיָֽם,1
E,וְאַחַ֛ר,1
E,מֵחֲצֵר֑וֹת,1
E,וַֽיַּחֲנ֖וּ,1
E,בְּמִדְבַּ֥ר,1
E,פָּארָֽן,1
E,בֵּֽאלֹהִים֮,1
E,וּבְמֹשֶׁה֒,1
E,הֶֽעֱלִיתֻ֨נוּ֙,1
E,לָמ֨וּת,1
E,לֶ֨חֶם֙,1
E,וְאֵ֣ין,1
E,וְנַפְשֵׁ֣נוּ,1
E,קָ֔צָה,1
E,בַּלֶּ֖חֶם,1
E,הַקְּלֹקֵֽל,1
E,וַיְשַׁלַּ֨ח,1
E,בָּעָ֗ם,1
E,הַנְּחָשִׁ֣ים,1
E,הַשְּׂרָפִ֔ים,1
E,וַֽיְנַשְּׁכ֖וּ,1
E,וַיָּ֥מׇת,1
E,רָ֖ב,1
E,מִיִּשְׂרָאֵֽל,1
E,חָטָ֗אנוּ,1
E,דִבַּ֤רְנוּ,1
E,בַֽיהוָה֙,1
E,וָבָ֔ךְ,1
E,הִתְפַּלֵּל֙,1
E,וְיָסֵ֥ר,1
E,מֵעָלֵ֖ינוּ,1
E,הַנָּחָ֑שׁ,1
E,עֲשֵׂ֤ה,1
E,שָׂרָ֔ף,1
E,וְשִׂ֥ים,2
E,נֵ֑ס,1
E,הַנָּשׁ֔וּךְ,1
E,וְרָאָ֥ה,1
E,נְחַ֣שׁ,1
E,נְחֹ֔שֶׁת,1
E,וַיְשִׂמֵ֖הוּ,1
E,הַנֵּ֑ס,1
E,נָשַׁ֤ךְ,1
E,הַנָּחָשׁ֙,1
E,וְהִבִּ֛יט,1
E,נְחַ֥שׁ,1
E,הַנְּחֹ֖שֶׁת,1
E,בָּלָ֖ק,7
E,צִפּ֑וֹר,1
E,לָֽאֱמֹרִֽי,1
E,וַיָּ֨גׇר,1
E,מוֹאָ֜ב,2
E,רַב,1
E,וַיָּ֣קׇץ,1
E,מוֹאָ֔ב,4
E,יְלַחֲכ֤וּ,1
E,הַקָּהָל֙,1
E,סְבִ֣יבֹתֵ֔ינוּ,1
E,כִּלְחֹ֣ךְ,1
E,יֶ֣רֶק,1
E,וּבָלָ֧ק,1
E,צִפּ֛וֹר,1
E,מֶ֥לֶךְ,2
E,לְמוֹאָ֖ב,1
E,בָּעֵ֥ת,1
E,הַהִֽוא,1
E,וַיִּשְׁלַ֨ח,1
E,מַלְאָכִ֜ים,1
E,בִּלְעָ֣ם,1
E,בְּע֗וֹר,1
E,פְּ֠תוֹרָה,1
E,הַנָּהָ֛ר,1
E,לִקְרֹא,2
E,הִ֠נֵּה,1
E,יָצָ֤א,1
E,כִסָּה֙,1
E,יֹשֵׁ֖ב,1
E,מִמֻּלִֽי,1
E,וְעַתָּה֩,1
E,לְכָה,3
E,נָּ֨א,2
E,אָֽרָה,2
E,לִּ֜י,1
E,עָצ֥וּם,1
E,מִמֶּ֔נִּי,1
E,אוּלַ֤י,2
E,נַכֶּה,1
E,וַאֲגָרְשֶׁ֖נּוּ,1
E,יָדַ֗עְתִּי,1
E,תְּבָרֵךְ֙,1
E,מְבֹרָ֔ךְ,1
E,תָּאֹ֖ר,1
E,יוּאָֽר,1
E,וַיֵּ֨לְכ֜וּ,1
E,זִקְנֵ֤י,1
E,מוֹאָב֙,3
E,וְזִקְנֵ֣י,1
E,מִדְיָ֔ן,1
E,וּקְסָמִ֖ים,1
E,בְּיָדָ֑ם,1
E,בִּלְעָ֔ם,11
E,בָלָֽק,2
E,אֲלֵיהֶ֗ם,1
E,לִ֤ינוּ,1
E,פֹה֙,1
E,וַהֲשִׁבֹתִ֤י,1
E,דָּבָ֔ר,1
E,וַיֵּשְׁב֥וּ,1
E,שָׂרֵֽי,1
E,מוֹאָ֖ב,4
E,בִּלְעָֽם,1
E,וַיָּבֹ֥א,1
E,בִּלְעָ֑ם,7
E,מִ֛י,1
E,הָאֲנָשִׁ֥ים,1
E,בִּלְעָ֖ם,6
E,בָּלָ֧ק,2
E,צִפֹּ֛ר,1
E,הַיֹּצֵ֣א,1
E,וַיְכַ֖ס,1
E,לְכָ֤ה,1
E,קָֽבָה,2
E,לִּי֙,1
E,אוּכַ֛ל,1
E,לְהִלָּ֥חֶם,1
E,וְגֵרַשְׁתִּֽיו,1
E,תֵלֵ֖ךְ,1
E,עִמָּהֶ֑ם,1
E,תָאֹר֙,1
E,בָר֖וּךְ,1
E,וַיָּ֤קׇם,2
E,בִּלְעָם֙,8
E,בָלָ֔ק,2
E,אַרְצְכֶ֑ם,1
E,מֵאֵ֣ן,1
E,לְתִתִּ֖י,1
E,לַהֲלֹ֥ךְ,1
E,וַיָּק֨וּמוּ֙,1
E,בָּלָ֑ק,5
E,מֵאֵ֥ן,1
E,הֲלֹ֥ךְ,1
E,עִמָּֽנוּ,1
E,וַיֹּ֥סֶף,1
E,שְׁלֹ֣חַ,1
E,שָׂרִ֔ים,1
E,וְנִכְבָּדִ֖ים,1
E,מֵאֵֽלֶּה,1
E,בָּלָ֣ק,1
E,צִפּ֔וֹר,1
E,תִמָּנַ֖ע,1
E,מֵהֲלֹ֥ךְ,1
E,כַבֵּ֤ד,1
E,אֲכַבֶּדְךָ֙,1
E,וּלְכָה,1
E,נָּא֙,2
E,וַיַּ֣עַן,2
E,בִּלְעָ֗ם,6
E,עַבְדֵ֣י,1
E,בָלָ֛ק,1
E,מְלֹ֥א,1
E,בֵית֖וֹ,1
E,וְזָהָ֑ב,1
E,אוּכַ֗ל,2
E,לַעֲבֹר֙,2
E,פִּי֙,1
E,אֱלֹהָ֔י,1
E,קְטַנָּ֖ה,1
E,גְדוֹלָֽה,1
E,שְׁב֨וּ,1
E,בָזֶ֛ה,1
E,וְאֵ֣דְעָ֔ה,1
E,יֹּסֵ֥ף,1
E,דַּבֵּ֥ר,1
E,עִמִּֽי,1
E,בִּלְעָם֮,1
E,לַיְלָה֒,1
E,לִקְרֹ֤א,1
E,הָאֲנָשִׁ֔ים,1
E,ק֖וּם,1
E,וְאַ֗ךְ,1
E,אֲדַבֵּ֥ר,2
E,אֹת֥וֹ,5
E,תַעֲשֶֽׂה,1
E,וַֽיַּחֲבֹ֖שׁ,1
E,אֲתֹנ֑וֹ,1
E,מוֹאָֽב,2
E,הוֹלֵ֣ךְ,1
E,הוּא֒,1
E,וַיִּתְיַצֵּ֞ב,1
E,לְשָׂטָ֣ן,1
E,וְהוּא֙,1
E,רֹכֵ֣ב,1
E,אֲתֹנ֔וֹ,1
E,נְעָרָ֖יו,1
E,הָאָתוֹן֩,1
E,נִצָּ֣ב,2
E,בַּדֶּ֗רֶךְ,1
E,וְחַרְבּ֤וֹ,1
E,שְׁלוּפָה֙,1
E,וַתֵּ֤ט,1
E,הָֽאָתוֹן֙,2
E,הַדֶּ֔רֶךְ,1
E,וַתֵּ֖לֶךְ,1
E,הָ֣אָת֔וֹן,1
E,לְהַטֹּתָ֖הּ,1
E,הַדָּֽרֶךְ,1
E,וַֽיַּעֲמֹד֙,2
E,בְּמִשְׁע֖וֹל,1
E,הַכְּרָמִ֑ים,1
E,גָּדֵ֥ר,1
E,וְגָדֵ֥ר,1
E,הָאָת֜וֹן,2
E,וַתִּלָּחֵץ֙,1
E,הַקִּ֔יר,1
E,וַתִּלְחַ֛ץ,1
E,רֶ֥גֶל,1
E,הַקִּ֑יר,1
E,וַיֹּ֖סֶף,1
E,לְהַכֹּתָֽהּ,1
E,וַיּ֥וֹסֶף,1
E,מַלְאַךְ,1
E,עֲב֑וֹר,1
E,בְּמָק֣וֹם,1
E,צָ֔ר,1
E,לִנְט֖וֹת,1
E,יָמִ֥ין,1
E,וּשְׂמֹֽאול,1
E,וַתֵּ֤רֶא,1
E,וַתִּרְבַּ֖ץ,1
E,וַיַּ֥ךְ,1
E,הָאָת֖וֹן,1
E,בַּמַּקֵּֽל,1
E,וַיִּפְתַּ֥ח,1
E,פִּ֣י,2
E,הָאָת֑וֹן,1
E,לְבִלְעָם֙,1
E,הִכִּיתַ֔נִי,1
E,רְגָלִֽים,1
E,לָֽאָת֔וֹן,1
E,הִתְעַלַּ֖לְתְּ,1
E,בִּ֑י,1
E,ל֤וּ,1
E,חֶ֨רֶב֙,1
E,בְּיָדִ֔י,1
E,הֲרַגְתִּֽיךְ,1
E,אָנֹכִ֨י,1
E,אֲתֹֽנְךָ֜,1
E,רָכַ֣בְתָּ,1
E,עָלַ֗י,1
E,מֵעֽוֹדְךָ֙,1
E,הַֽהַסְכֵּ֣ן,1
E,הִסְכַּ֔נְתִּי,1
E,וַיְגַ֣ל,1
E,עֵינֵ֣י,1
E,בִלְעָם֒,1
E,וַיַּ֞רְא,1
E,מַלְאַ֤ךְ,2
E,וְחַרְבּ֥וֹ,1
E,שְׁלֻפָ֖ה,1
E,וַיִּשְׁתַּ֖חוּ,1
E,לְאַפָּֽיו,1
E,מָ֗ה,1
E,הִכִּ֨יתָ֙,1
E,אֲתֹ֣נְךָ֔,1
E,שָׁל֣וֹשׁ,1
E,רְגָלִ֑ים,2
E,יָצָ֣אתִי,1
E,לְשָׂטָ֔ן,1
E,יָרַ֥ט,1
E,הַדֶּ֖רֶךְ,1
E,לְנֶגְדִּֽי,1
E,וַתִּרְאַ֨נִי֙,1
E,הָֽאָת֔וֹן,1
E,וַתֵּ֣ט,1
E,אוּלַי֙,1
E,נָטְתָ֣ה,1
E,מִפָּנַ֔י,1
E,עַתָּ֛ה,1
E,אֹתְכָ֥ה,1
E,הָרַ֖גְתִּי,1
E,וְאוֹתָ֥הּ,1
E,הֶחֱיֵֽיתִי,1
E,בִּלְעָ֜ם,3
E,חָטָ֔אתִי,1
E,לִקְרָאתִ֖י,1
E,רַ֥ע,1
E,אָשׁ֥וּבָה,1
E,לֵ֚ךְ,1
E,וְאֶ֗פֶס,1
E,אֹת֣וֹ,1
E,תְדַבֵּ֑ר,1
E,בָ֣א,1
E,בִלְעָ֑ם,2
E,לִקְרָאת֜וֹ,1
E,מוֹאָ֗ב,1
E,אַרְנֹ֔ן,1
E,הַגְּבֽוּל,1
E,בָּלָ֜ק,2
E,הֲלֹא֩,1
E,שָׁלֹ֨חַ,1
E,שָׁלַ֤חְתִּי,1
E,הָלַ֖כְתָּ,1
E,הַֽאֻמְנָ֔ם,1
E,אוּכַ֖ל,2
E,כַּבְּדֶֽךָ,1
E,בָּלָ֗ק,2
E,הִֽנֵּה,1
E,בָ֨אתִי֙,1
E,עַתָּ֕ה,1
E,הֲיָכ֥וֹל,1
E,דַּבֵּ֣ר,1
E,מְא֑וּמָה,1
E,יָשִׂ֧ים,1
E,בְּפִ֖י,1
E,אֲדַבֵּֽר,2
E,קִרְיַ֥ת חֻצֽוֹת,1
E,וַיִּזְבַּ֥ח,1
E,בָּקָ֣ר,1
E,וָצֹ֑אן,1
E,וַיְשַׁלַּ֣ח,1
E,לְבִלְעָ֔ם,1
E,וְלַשָּׂרִ֖ים,1
E,אִתּֽוֹ,1
E,בַבֹּ֔קֶר,1
E,בָּלָק֙,6
E,וַֽיַּעֲלֵ֖הוּ,1
E,בָּמ֣וֹת בָּ֑עַל,1
E,מִשָּׁ֖ם,1
E,קְצֵ֥ה,1
E,בָּלָ֔ק,6
E,בְּנֵה,2
E,בָזֶ֖ה,2
E,שִׁבְעָ֣ה,3
E,מִזְבְּחֹ֑ת,2
E,וְהָכֵ֥ן,2
E,בָּזֶ֔ה,2
E,שִׁבְעָ֥ה,2
E,פָרִ֖ים,2
E,וְשִׁבְעָ֥ה,2
E,אֵילִֽים,2
E,וַיַּ֨עַל,2
E,וּבִלְעָ֛ם,1
E,פָּ֥ר,4
E,וָאַ֖יִל,4
E,בַּמִּזְבֵּֽחַ,4
E,לְבָלָ֗ק,1
E,הִתְיַצֵּב֮,1
E,עֹלָתֶךָ֒,1
E,וְאֵֽלְכָ֗ה,1
E,אוּלַ֞י,1
E,יִקָּרֵ֤ה,1
E,לִקְרָאתִ֔י,1
E,וּדְבַ֥ר,1
E,יַּרְאֵ֖נִי,1
E,וְהִגַּ֣דְתִּי,1
E,שֶֽׁפִי,1
E,וַיִּקָּ֥ר,1
E,הַֽמִּזְבְּחֹת֙,1
E,עָרַ֔כְתִּי,1
E,וָאַ֛עַל,1
E,דָּבָ֖ר,2
E,שׁ֥וּב,2
E,וְכֹ֥ה,2
E,תְדַבֵּֽר,2
E,נִצָּ֖ב,1
E,עֹלָת֑וֹ,1
E,מְשָׁל֖וֹ,7
E,אֲ֠רָם,1
E,יַנְחֵ֨נִי,1
E,בָלָ֤ק,1
E,מֵֽהַרְרֵי,1
E,קֶ֔דֶם,1
E,לְכָה֙,2
E,וּלְכָ֖ה,1
E,זֹעֲמָ֥ה,1
E,אֶקֹּ֔ב,1
E,קַבֹּ֖ה,1
E,אֵ֑ל,2
E,וּמָ֣ה,1
E,אֶזְעֹ֔ם,1
E,זָעַ֖ם,1
E,מֵרֹ֤אשׁ,1
E,צֻרִים֙,1
E,אֶרְאֶ֔נּוּ,1
E,וּמִגְּבָע֖וֹת,1
E,אֲשׁוּרֶ֑נּוּ,1
E,הֶן,2
E,עָם֙,2
E,לְבָדָ֣ד,1
E,יִשְׁכֹּ֔ן,1
E,וּבַגּוֹיִ֖ם,1
E,יִתְחַשָּֽׁב,1
E,מָנָה֙,1
E,עֲפַ֣ר,1
E,וּמִסְפָּ֖ר,1
E,רֹ֣בַע,1
E,תָּמֹ֤ת,1
E,נַפְשִׁי֙,1
E,יְשָׁרִ֔ים,1
E,וּתְהִ֥י,1
E,אַחֲרִיתִ֖י,1
E,כָּמֹֽהוּ,1
E,מֶ֥ה,1
E,לָקֹ֤ב,2
E,אֹיְבַי֙,1
E,לְקַחְתִּ֔יךָ,1
E,בֵּרַ֥כְתָּ,1
E,בָרֵֽךְ,1
E,וַיַּ֖עַן,1
E,הֲלֹ֗א,3
E,יָשִׂ֤ים,1
E,בְּפִ֔י,1
E,אֶשְׁמֹ֖ר,1
E,לְדַבֵּֽר,1
E,אֵלָ֜יו,1
E,אִתִּ֜י,1
E,מָק֤וֹם,1
E,אַחֵר֙,1
E,תִּרְאֶ֣נּוּ,1
E,מִשָּׁ֔ם,1
E,אֶ֚פֶס,1
E,קָצֵ֣הוּ,1
E,וְכֻלּ֖וֹ,1
E,תִרְאֶ֑ה,1
E,וְקׇבְנוֹ,1
E,מִשָּֽׁם,2
E,וַיִּקָּחֵ֨הוּ֙,1
E,שְׂדֵ֣ה,1
E,צֹפִ֔ים,1
E,רֹ֖אשׁ,1
E,הַפִּסְגָּ֑ה,1
E,וַיִּ֨בֶן֙,1
E,מִזְבְּחֹ֔ת,1
E,וַיַּ֛עַל,2
E,הִתְיַצֵּ֥ב,1
E,עֹלָתֶ֑ךָ,1
E,אִקָּ֥רֶה,1
E,וַיִּקָּ֤ר,1
E,וְהִנּ֤וֹ,1
E,עֹ֣לָת֔וֹ,1
E,אִתּ֑וֹ,1
E,ק֤וּם,1
E,וּֽשֲׁמָ֔ע,1
E,הַאֲזִ֥ינָה,1
E,עָדַ֖י,1
E,בְּנ֥וֹ,1
E,צִפֹּֽר,1
E,אֵל֙,1
E,וִֽיכַזֵּ֔ב,1
E,וְיִתְנֶחָ֑ם,1
E,הַה֤וּא,1
E,יַעֲשֶׂ֔ה,1
E,יְקִימֶֽנָּה,1
E,בָרֵ֖ךְ,1
E,לָקָ֑חְתִּי,1
E,וּבֵרֵ֖ךְ,1
E,אֲשִׁיבֶֽנָּה,1
E,הִבִּ֥יט,1
E,אָ֨וֶן֙,1
E,בְּיַעֲקֹ֔ב,2
E,עָמָ֖ל,1
E,בְּיִשְׂרָאֵ֑ל,2
E,אֱלֹהָיו֙,1
E,וּתְרוּעַ֥ת,1
E,מֶ֖לֶךְ,1
E,מוֹצִיאָ֣ם,1
E,כְּתוֹעֲפֹ֥ת,2
E,רְאֵ֖ם,2
E,נַ֨חַשׁ֙,1
E,קֶ֖סֶם,1
E,כָּעֵ֗ת,1
E,יֵאָמֵ֤ר,1
E,לְיַעֲקֹב֙,1
E,וּלְיִשְׂרָאֵ֔ל,1
E,פָּ֖עַל,1
E,אֵֽל,2
E,כְּלָבִ֣יא,1
E,יָק֔וּם,1
E,וְכַאֲרִ֖י,1
E,יִתְנַשָּׂ֑א,1
E,יִשְׁכַּב֙,1
E,יֹ֣אכַל,1
E,טֶ֔רֶף,1
E,וְדַם,1
E,חֲלָלִ֖ים,1
E,יִשְׁתֶּֽה,1
E,קֹ֖ב,1
E,תִקֳּבֶ֑נּוּ,1
E,בָּרֵ֖ךְ,1
E,תְבָרֲכֶֽנּוּ,1
E,דִּבַּ֤רְתִּי,1
E,אֶֽעֱשֶֽׂה,1
E,אֶקָּ֣חֲךָ֔,1
E,יִישַׁר֙,1
E,וְקַבֹּ֥תוֹ,1
E,הַפְּע֔וֹר,1
E,הַנִּשְׁקָ֖ף,1
E,הַיְשִׁימֹֽן,1
E,ט֞וֹב,1
E,לְבָרֵ֣ךְ,1
E,הָלַ֥ךְ,2
E,כְּפַֽעַם,1
E,בְּפַ֖עַם,1
E,נְחָשִׁ֑ים,1
E,וַיָּ֥שֶׁת,1
E,פָּנָֽיו,1
E,בִלְעָ֜ם,1
E,שֹׁכֵ֖ן,1
E,לִשְׁבָטָ֑יו,1
E,וַתְּהִ֥י,1
E,נְאֻ֤ם,2
E,בְּנ֣וֹ,2
E,בְעֹ֔ר,2
E,וּנְאֻ֥ם,2
E,הַגֶּ֖בֶר,2
E,שְׁתֻ֥ם,2
E,הָעָֽיִן,2
E,נְאֻ֕ם,1
E,אִמְרֵי,2
E,מַחֲזֵ֤ה,2
E,שַׁדַּי֙,2
E,יֶֽחֱזֶ֔ה,2
E,נֹפֵ֖ל,2
E,וּגְל֥וּי,2
E,עֵינָֽיִם,2
E,טֹּ֥בוּ,1
E,אֹהָלֶ֖יךָ,1
E,מִשְׁכְּנֹתֶ֖יךָ,1
E,כִּנְחָלִ֣ים,1
E,נִטָּ֔יוּ,1
E,כְּגַנֹּ֖ת,1
E,עֲלֵ֣י,1
E,נָהָ֑ר,1
E,כַּאֲהָלִים֙,1
E,נָטַ֣ע,1
E,כַּאֲרָזִ֖ים,1
E,עֲלֵי,1
E,יִֽזַּל,1
E,מַ֨יִם֙,1
E,מִדָּ֣לְיָ֔ו,1
E,בְּמַ֣יִם,1
E,רַבִּ֑ים,1
E,וְיָרֹ֤ם,1
E,מֵֽאֲגַג֙,1
E,מַלְכּ֔וֹ,1
E,וְתִנַּשֵּׂ֖א,1
E,מַלְכֻתֽוֹ,1
E,אֵ֚ל,1
E,מוֹצִיא֣וֹ,1
E,יֹאכַ֞ל,1
E,גּוֹיִ֣ם,1
E,צָרָ֗יו,1
E,וְעַצְמֹתֵיהֶ֛ם,1
E,יְגָרֵ֖ם,1
E,וְחִצָּ֥יו,1
E,יִמְחָֽץ,1
E,כָּרַ֨ע,1
E,שָׁכַ֧ב,1
E,כַּאֲרִ֛י,1
E,וּכְלָבִ֖יא,1
E,יְקִימֶ֑נּוּ,1
E,מְבָרֲכֶ֣יךָ,1
E,בָר֔וּךְ,1
E,וְאֹרְרֶ֖יךָ,1
E,אָרֽוּר,1
E,וַיִּסְפֹּ֖ק,1
E,כַּפָּ֑יו,1
E,אֹֽיְבַי֙,1
E,קְרָאתִ֔יךָ,1
E,בֵּרַ֣כְתָּ,1
E,בָרֵ֔ךְ,1
E,פְּעָמִֽים,1
E,בְּרַח,1
E,לְךָ֣,1
E,מְקוֹמֶ֑ךָ,1
E,אָמַ֨רְתִּי֙,1
E,כַּבֵּ֣ד,1
E,אֲכַבֶּדְךָ֔,1
E,וְהִנֵּ֛ה,1
E,מְנָעֲךָ֥,1
E,מִכָּבֽוֹד,1
E,גַּ֧ם,1
E,מַלְאָכֶ֛יךָ,1
E,שָׁלַ֥חְתָּ,1
E,דִּבַּ֥רְתִּי,1
E,בָלָ֜ק,1
E,מְלֹ֣א,1
E,בֵיתוֹ֮,1
E,וְזָהָב֒,1
E,טוֹבָ֛ה,1
E,מִלִּבִּ֑י,1
E,לְעַמִּ֑י,1
E,יַעֲשֶׂ֜ה,1
E,לְעַמְּךָ֖,1
E,בְּאַחֲרִ֥ית,1
E,הַיָּמִֽים,1
E,נְאֻ֗ם,1
E,שֹׁמֵ֨עַ֙,1
E,אֵ֔ל,1
E,וְיֹדֵ֖עַ,1
E,דַּ֣עַת,1
E,עֶלְי֑וֹן,1
E,אֶרְאֶ֨נּוּ֙,1
E,עַתָּ֔ה,1
E,אֲשׁוּרֶ֖נּוּ,1
E,קָר֑וֹב,1
E,דָּרַ֨ךְ,1
E,כּוֹכָ֜ב,1
E,מִֽיַּעֲקֹ֗ב,1
E,וְקָ֥ם,1
E,שֵׁ֨בֶט֙,1
E,מִיִּשְׂרָאֵ֔ל,1
E,וּמָחַץ֙,1
E,פַּאֲתֵ֣י,1
E,וְקַרְקַ֖ר,1
E,שֵֽׁת,1
E,אֱד֜וֹם,1
E,יְרֵשָׁ֗ה,1
E,יְרֵשָׁ֛ה,1
E,שֵׂעִ֖יר,1
E,אֹיְבָ֑יו,1
E,וְיִשְׂרָאֵ֖ל,1
E,חָֽיִל,1
E,וְיֵ֖רְדְּ,1
E,מִֽיַּעֲקֹ֑ב,1
E,וְהֶֽאֱבִ֥יד,1
E,שָׂרִ֖יד,1
E,מֵעִֽיר,1
E,רֵאשִׁ֤ית,1
E,גּוֹיִם֙,1
E,וְאַחֲרִית֖וֹ,1
E,עֲדֵ֥י,2
E,אֹבֵֽד,2
E,הַקֵּינִ֔י,1
E,אֵיתָן֙,1
E,מֽוֹשָׁבֶ֔ךָ,1
E,בַּסֶּ֖לַע,1
E,קִנֶּֽךָ,1
E,לְבָ֣עֵֽר,1
E,קָ֑יִן,1
E,מָ֖ה,1
E,אַשּׁ֥וּר,1
E,תִּשְׁבֶּֽךָּ,1
E,א֕וֹי,1
E,יִחְיֶ֖ה,1
E,מִשֻּׂמ֥וֹ,1
E,וְצִים֙,1
E,כִּתִּ֔ים,1
E,וְעִנּ֥וּ,1
E,אַשּׁ֖וּר,1
E,וְעִנּוּ,1
E,עֵ֑בֶר,1
E,וַיָּ֣שָׁב,1
E,לִמְקֹמ֑וֹ,1
E,לְדַרְכּֽוֹ,1
E,קָרְב֣וּ,1
E,יָמֶיךָ֮,1
E,לָמוּת֒,1
E,קְרָ֣א,1
E,וְהִֽתְיַצְּב֛וּ,1
E,מוֹעֵ֖ד,1
E,וַאֲצַוֶּ֑נּוּ,1
E,וִֽיהוֹשֻׁ֔עַ,1
E,מוֹעֵֽד,1
E,וַיֵּרָ֧א,1
E,בָּאֹ֖הֶל,1
E,עָנָ֑ן,1
E,וַיַּעֲמֹ֛ד,1
E,עַמּ֥וּד,1
E,חֲזַ֣ק,1
E,וֶֽאֱמָץ֒,1
E,אַתָּ֗ה,1
E,תָּבִיא֙,1
E,נִשְׁבַּ֣עְתִּי,1
E,אֶֽהְיֶ֥ה,1
E,וְזֹ֣את,1
E,הַבְּרָכָ֗ה,1
E,בֵּרַ֥ךְ,1
E,לִפְנֵ֖י,1
E,מוֹתֽוֹ,1
E,מֵֽעַרְבֹ֤ת,1
E,הַ֣ר,1
E,נְב֔וֹ,1
E,רֹ֚אשׁ,1
E,הַפִּסְגָּ֔ה,1
E,יְרֵח֑וֹ,1
E,וַיַּרְאֵ֨הוּ,1
E,יְהוָ֧ה,1
E,הָאָ֛רֶץ,1
E,הַגִּלְעָ֖ד,1
E,נַפְתָּלִ֔י,1
E,וּמְנַשֶּׁ֑ה,1
E,יְהוּדָ֔ה,1
E,הַיָּ֥ם,1
E,הַנֶּ֗גֶב,1
E,וְֽאֶת,1
E,הַכִּכָּ֞ר,1
E,בִּקְעַ֧ת,1
E,יְרֵח֛וֹ,1
E,עִ֥יר,1
E,הַתְּמָרִ֖ים,1
E,צֹֽעַר,1
E,אֶתְּנֶ֑נָּה,1
E,הֶרְאִיתִ֣יךָ,1
E,בְעֵינֶ֔יךָ,1
E,וְשָׁ֖מָּה,1
E,תַעֲבֹֽר,1
E,וַיָּ֨מׇת,1
E,שָׁ֜ם,1
E,עֶֽבֶד,1
E,פִּ֥י,1
E,וַיִּקְבֹּ֨ר,1
E,אֹת֤וֹ,1
E,בַגַּיְ֙,1
E,מ֖וּל,1
E,בֵּ֣ית פְּע֑וֹר,1
E,יָדַ֥ע,1
E,קְבֻ֣רָת֔וֹ,1
D1,אֵ֣לֶּה,1
D1,הַדְּבָרִ֗ים,1
D1,אֲשֶׁ֨ר,50
D1,דִּבֶּ֤ר,3
D1,מֹשֶׁה֙,9
D1,אֶל,39
D1,כׇּל,106
D1,יִשְׂרָאֵ֔ל,7
D1,בְּעֵ֖בֶר,2
D1,הַיַּרְדֵּ֑ן,8
D1,בַּמִּדְבָּ֡ר,1
D1,בָּֽעֲרָבָה֩,1
D1,מ֨וֹל,1
D1,ס֜וּף,1
D1,בֵּֽין,2
D1,פָּארָ֧ן,1
D1,וּבֵֽין,1
D1,תֹּ֛פֶל,1
D1,וְלָבָ֥ן,1
D1,וַחֲצֵרֹ֖ת,1
D1,וְדִ֥י זָהָֽב,1
D1,אַחַ֨ד,1
D1,עָשָׂ֥ר,2
D1,יוֹם֙,3
D1,מֵֽחֹרֵ֔ב,1
D1,דֶּ֖רֶךְ,3
D1,הַר,2
D1,שֵׂעִ֑יר,1
D1,עַ֖ד,15
D1,קָדֵ֥שׁ בַּרְנֵֽעַ,2
D1,וַיְהִי֙,1
D1,בְּאַרְבָּעִ֣ים,1
D1,שָׁנָ֔ה,1
D1,בְּעַשְׁתֵּֽי,1
D1,חֹ֖דֶשׁ,1
D1,בְּאֶחָ֣ד,1
D1,לַחֹ֑דֶשׁ,1
D1,בְּנֵ֣י,8
D1,כְּ֠כֹל,3
D1,צִוָּ֧ה,2
D1,יְהוָ֛ה,16
D1,אֹת֖וֹ,1
D1,אֲלֵהֶֽם,1
D1,אַחֲרֵ֣י,2
D1,הַכֹּת֗וֹ,1
D1,אֵ֚ת,5
D1,סִיחֹן֙,3
D1,מֶ֣לֶךְ,8
D1,הָֽאֱמֹרִ֔י,5
D1,אֲשֶׁ֥ר,64
D1,יוֹשֵׁ֖ב,3
D1,בְּחֶשְׁבּ֑וֹן,2
D1,וְאֵ֗ת,1
D1,ע֚וֹג,1
D1,הַבָּשָׁ֔ן,3
D1,אֲשֶׁר,54
D1,יוֹשֵׁ֥ב,1
