Verse,Book,Depth
0:1:1,Genesis,2
0:1:2,Genesis,2
0:1:3,Genesis,2
0:1:4,Genesis,2
0:1:5,Genesis,2
0:1:6,Genesis,2
0:1:7,Genesis,3
0:1:8,Genesis,2
0:1:9,Genesis,2
0:1:10,Genesis,2
0:1:11,Genesis,3
0:1:12,Genesis,3
0:1:13,Genesis,1
0:1:14,Genesis,2
0:1:15,Genesis,2
0:1:16,Genesis,2
0:1:17,Genesis,2
0:1:18,Genesis,2
0:1:19,Genesis,1
0:1:20,Genesis,2
0:1:21,Genesis,2
0:1:22,Genesis,2
0:1:23,Genesis,1
0:1:24,Genesis,3
0:1:25,Genesis,3
0:1:26,Genesis,3
0:1:27,Genesis,2
0:1:28,Genesis,3
0:1:29,Genesis,3
0:1:30,Genesis,2
0:1:31,Genesis,2
0:2:1,Genesis,1
0:2:2,Genesis,2
0:2:3,Genesis,2
0:2:4,Genesis,2
0:2:5,Genesis,2
0:2:6,Genesis,2
0:2:7,Genesis,2
0:2:8,Genesis,2
0:2:9,Genesis,2
0:2:10,Genesis,2
0:2:11,Genesis,2
0:2:12,Genesis,2
0:2:13,Genesis,2
0:2:14,Genesis,2
0:2:15,Genesis,2
0:2:16,Genesis,2
0:2:17,Genesis,2
0:2:18,Genesis,3
0:2:19,Genesis,3
0:2:20,Genesis,2
0:2:21,Genesis,2
0:2:22,Genesis,2
0:2:23,Genesis,3
0:2:24,Genesis,2
0:2:25,Genesis,2
0:3:1,Genesis,3
0:3:2,Genesis,2
0:3:3,Genesis,3
0:3:4,Genesis,2
0:3:5,Genesis,3
0:3:6,Genesis,2
0:3:7,Genesis,2
0:3:8,Genesis,2
0:3:9,Genesis,2
0:3:10,Genesis,2
0:3:11,Genesis,3
0:3:12,Genesis,2
0:3:13,Genesis,2
0:3:14,Genesis,3
0:3:15,Genesis,2
0:3:16,Genesis,2
0:3:17,Genesis,3
0:3:18,Genesis,2
0:3:19,Genesis,3
0:3:20,Genesis,2
0:3:21,Genesis,1
0:3:22,Genesis,2
0:3:23,Genesis,2
0:3:24,Genesis,2
0:4:1,Genesis,2
0:4:2,Genesis,2
0:4:3,Genesis,2
0:4:4,Genesis,2
0:4:5,Genesis,2
0:4:6,Genesis,2
0:4:7,Genesis,3
0:4:8,Genesis,2
0:4:9,Genesis,2
0:4:10,Genesis,2
0:4:11,Genesis,2
0:4:12,Genesis,2
0:4:13,Genesis,2
0:4:14,Genesis,2
0:4:15,Genesis,2
0:4:16,Genesis,2
0:4:17,Genesis,2
0:4:18,Genesis,2
0:4:19,Genesis,2
0:4:20,Genesis,2
0:4:21,Genesis,2
0:4:22,Genesis,2
0:4:23,Genesis,2
0:4:24,Genesis,2
0:4:25,Genesis,2
0:4:26,Genesis,2
0:5:1,Genesis,2
0:5:2,Genesis,2
0:5:3,Genesis,2
0:5:4,Genesis,2
0:5:5,Genesis,3
0:5:6,Genesis,2
0:5:7,Genesis,2
0:5:8,Genesis,3
0:5:9,Genesis,2
0:5:10,Genesis,3
0:5:11,Genesis,2
0:5:12,Genesis,2
0:5:13,Genesis,2
0:5:14,Genesis,2
0:5:15,Genesis,2
0:5:16,Genesis,2
0:5:17,Genesis,3
0:5:18,Genesis,3
0:5:19,Genesis,2
0:5:20,Genesis,3
0:5:21,Genesis,2
0:5:22,Genesis,2
0:5:23,Genesis,2
0:5:24,Genesis,2
0:5:25,Genesis,3
0:5:26,Genesis,3
0:5:27,Genesis,3
0:5:28,Genesis,3
0:5:29,Genesis,2
0:5:30,Genesis,3
0:5:31,Genesis,3
0:5:32,Genesis,2
0:6:1,Genesis,2
0:6:2,Genesis,2
0:6:3,Genesis,2
0:6:4,Genesis,3
0:6:5,Genesis,3
0:6:6,Genesis,2
0:6:7,Genesis,3
0:6:8,Genesis,1
0:6:9,Genesis,3
0:6:10,Genesis,2
0:6:11,Genesis,2
0:6:12,Genesis,2
0:6:13,Genesis,3
0:6:14,Genesis,2
0:6:15,Genesis,2
0:6:16,Genesis,2
0:6:17,Genesis,3
0:6:18,Genesis,2
0:6:19,Genesis,2
0:6:20,Genesis,3
0:6:21,Genesis,2
0:6:22,Genesis,2
0:7:1,Genesis,2
0:7:2,Genesis,2
0:7:3,Genesis,2
0:7:4,Genesis,2
0:7:5,Genesis,2
0:7:6,Genesis,2
0:7:7,Genesis,2
0:7:8,Genesis,2
0:7:9,Genesis,2
0:7:10,Genesis,2
0:7:11,Genesis,3
0:7:12,Genesis,2
0:7:13,Genesis,2
0:7:14,Genesis,3
0:7:15,Genesis,2
0:7:16,Genesis,3
0:7:17,Genesis,2
0:7:18,Genesis,2
0:7:19,Genesis,2
0:7:20,Genesis,2
0:7:21,Genesis,2
0:7:22,Genesis,1
0:7:23,Genesis,2
0:7:24,Genesis,2
0:8:1,Genesis,3
0:8:2,Genesis,2
0:8:3,Genesis,2
0:8:4,Genesis,2
0:8:5,Genesis,2
0:8:6,Genesis,2
0:8:7,Genesis,2
0:8:8,Genesis,2
0:8:9,Genesis,2
0:8:10,Genesis,2
0:8:11,Genesis,2
0:8:12,Genesis,2
0:8:13,Genesis,2
0:8:14,Genesis,3
0:8:15,Genesis,1
0:8:16,Genesis,2
0:8:17,Genesis,2
0:8:18,Genesis,1
0:8:19,Genesis,2
0:8:20,Genesis,2
0:8:21,Genesis,3
0:8:22,Genesis,2
0:9:1,Genesis,2
0:9:2,Genesis,3
0:9:3,Genesis,2
0:9:4,Genesis,1
0:9:5,Genesis,2
0:9:6,Genesis,2
0:9:7,Genesis,2
0:9:8,Genesis,1
0:9:9,Genesis,3
0:9:10,Genesis,3
0:9:11,Genesis,3
0:9:12,Genesis,2
0:9:13,Genesis,2
0:9:14,Genesis,2
0:9:15,Genesis,2
0:9:16,Genesis,2
0:9:17,Genesis,2
0:9:18,Genesis,2
0:9:19,Genesis,2
0:9:20,Genesis,2
0:9:21,Genesis,2
0:9:22,Genesis,2
0:9:23,Genesis,3
0:9:24,Genesis,2
0:9:25,Genesis,2
0:9:26,Genesis,2
0:9:27,Genesis,2
0:9:28,Genesis,2
0:9:29,Genesis,3
0:10:1,Genesis,2
0:10:2,Genesis,2
0:10:3,Genesis,2
0:10:4,Genesis,2
0:10:5,Genesis,2
0:10:6,Genesis,2
0:10:7,Genesis,3
0:10:8,Genesis,2
0:10:9,Genesis,2
0:10:10,Genesis,2
0:10:11,Genesis,2
0:10:12,Genesis,2
0:10:13,Genesis,1
0:10:14,Genesis,1
0:10:15,Genesis,1
0:10:16,Genesis,1
0:10:17,Genesis,1
0:10:18,Genesis,2
0:10:19,Genesis,2
0:10:20,Genesis,2
0:10:21,Genesis,2
0:10:22,Genesis,2
0:10:23,Genesis,2
0:10:24,Genesis,2
0:10:25,Genesis,2
0:10:26,Genesis,2
0:10:27,Genesis,1
0:10:28,Genesis,1
0:10:29,Genesis,2
0:10:30,Genesis,2
0:10:31,Genesis,2
0:10:32,Genesis,2
0:11:1,Genesis,2
0:11:2,Genesis,2
0:11:3,Genesis,2
0:11:4,Genesis,2
0:11:5,Genesis,2
0:11:6,Genesis,2
0:11:7,Genesis,2
0:11:8,Genesis,2
0:11:9,Genesis,3
0:11:10,Genesis,3
0:11:11,Genesis,2
0:11:12,Genesis,2
0:11:13,Genesis,2
0:11:14,Genesis,2
0:11:15,Genesis,2
0:11:16,Genesis,2
0:11:17,Genesis,2
0:11:18,Genesis,2
0:11:19,Genesis,2
0:11:20,Genesis,2
0:11:21,Genesis,2
0:11:22,Genesis,2
0:11:23,Genesis,2
0:11:24,Genesis,2
0:11:25,Genesis,2
0:11:26,Genesis,2
0:11:27,Genesis,3
0:11:28,Genesis,2
0:11:29,Genesis,2
0:11:30,Genesis,2
0:11:31,Genesis,3
0:11:32,Genesis,2
0:12:1,Genesis,3
0:12:2,Genesis,2
0:12:3,Genesis,2
0:12:4,Genesis,2
0:12:5,Genesis,2
0:12:6,Genesis,3
0:12:7,Genesis,2
0:12:8,Genesis,2
0:12:9,Genesis,1
0:12:10,Genesis,2
0:12:11,Genesis,2
0:12:12,Genesis,2
0:12:13,Genesis,2
0:12:14,Genesis,2
0:12:15,Genesis,2
0:12:16,Genesis,2
0:12:17,Genesis,2
0:12:18,Genesis,2
0:12:19,Genesis,3
0:12:20,Genesis,2
0:13:1,Genesis,1
0:13:2,Genesis,2
0:13:3,Genesis,2
0:13:4,Genesis,2
0:13:5,Genesis,2
0:13:6,Genesis,2
0:13:7,Genesis,2
0:13:8,Genesis,2
0:13:9,Genesis,2
0:13:10,Genesis,2
0:13:11,Genesis,2
0:13:12,Genesis,2
0:13:13,Genesis,2
0:13:14,Genesis,3
0:13:15,Genesis,2
0:13:16,Genesis,2
0:13:17,Genesis,2
0:13:18,Genesis,2
0:14:1,Genesis,2
0:14:2,Genesis,2
0:14:3,Genesis,2
0:14:4,Genesis,2
0:14:5,Genesis,3
0:14:6,Genesis,2
0:14:7,Genesis,2
0:14:8,Genesis,2
0:14:9,Genesis,3
0:14:10,Genesis,3
0:14:11,Genesis,1
0:14:12,Genesis,2
0:14:13,Genesis,2
0:14:14,Genesis,2
0:14:15,Genesis,2
0:14:16,Genesis,2
0:14:17,Genesis,3
0:14:18,Genesis,2
0:14:19,Genesis,2
0:14:20,Genesis,2
0:14:21,Genesis,2
0:14:22,Genesis,2
0:14:23,Genesis,2
0:14:24,Genesis,3
0:15:1,Genesis,2
0:15:2,Genesis,2
0:15:3,Genesis,2
0:15:4,Genesis,2
0:15:5,Genesis,2
0:15:6,Genesis,2
0:15:7,Genesis,2
0:15:8,Genesis,1
0:15:9,Genesis,2
0:15:10,Genesis,2
0:15:11,Genesis,2
0:15:12,Genesis,2
0:15:13,Genesis,2
0:15:14,Genesis,2
0:15:15,Genesis,2
0:15:16,Genesis,2
0:15:17,Genesis,2
0:15:18,Genesis,2
0:15:19,Genesis,1
0:15:20,Genesis,1
0:15:21,Genesis,1
0:16:1,Genesis,2
0:16:2,Genesis,3
0:16:3,Genesis,3
0:16:4,Genesis,2
0:16:5,Genesis,3
0:16:6,Genesis,2
0:16:7,Genesis,2
0:16:8,Genesis,2
0:16:9,Genesis,2
0:16:10,Genesis,2
0:16:11,Genesis,2
0:16:12,Genesis,2
0:16:13,Genesis,2
0:16:14,Genesis,2
0:16:15,Genesis,2
0:16:16,Genesis,2
0:17:1,Genesis,2
0:17:2,Genesis,2
0:17:3,Genesis,2
0:17:4,Genesis,2
0:17:5,Genesis,2
0:17:6,Genesis,2
0:17:7,Genesis,2
0:17:8,Genesis,2
0:17:9,Genesis,2
0:17:10,Genesis,2
0:17:11,Genesis,2
0:17:12,Genesis,2
0:17:13,Genesis,2
0:17:14,Genesis,3
0:17:15,Genesis,2
0:17:16,Genesis,3
0:17:17,Genesis,2
0:17:18,Genesis,2
0:17:19,Genesis,2
0:17:20,Genesis,3
0:17:21,Genesis,2
0:17:22,Genesis,2
0:17:23,Genesis,2
0:17:24,Genesis,2
0:17:25,Genesis,2
0:17:26,Genesis,2
0:17:27,Genesis,2
0:18:1,Genesis,2
0:18:2,Genesis,3
0:18:3,Genesis,1
0:18:4,Genesis,2
0:18:5,Genesis,2
0:18:6,Genesis,2
0:18:7,Genesis,2
0:18:8,Genesis,2
0:18:9,Genesis,2
0:18:10,Genesis,2
0:18:11,Genesis,2
0:18:12,Genesis,2
0:18:13,Genesis,2
0:18:14,Genesis,2
0:18:15,Genesis,2
0:18:16,Genesis,2
0:18:17,Genesis,2
0:18:18,Genesis,2
0:18:19,Genesis,3
0:18:20,Genesis,3
0:18:21,Genesis,3
0:18:22,Genesis,2
0:18:23,Genesis,2
0:18:24,Genesis,2
0:18:25,Genesis,2
0:18:26,Genesis,3
0:18:27,Genesis,2
0:18:28,Genesis,2
0:18:29,Genesis,3
0:18:30,Genesis,3
0:18:31,Genesis,3
0:18:32,Genesis,3
0:18:33,Genesis,2
0:19:1,Genesis,2
0:19:2,Genesis,2
0:19:3,Genesis,2
0:19:4,Genesis,3
0:19:5,Genesis,3
0:19:6,Genesis,2
0:19:7,Genesis,1
0:19:8,Genesis,3
0:19:9,Genesis,2
0:19:10,Genesis,3
0:19:11,Genesis,2
0:19:12,Genesis,3
0:19:13,Genesis,2
0:19:14,Genesis,2
0:19:15,Genesis,2
0:19:16,Genesis,2
0:19:17,Genesis,2
0:19:18,Genesis,2
0:19:19,Genesis,3
0:19:20,Genesis,2
0:19:21,Genesis,3
0:19:22,Genesis,3
0:19:23,Genesis,2
0:19:24,Genesis,2
0:19:25,Genesis,2
0:19:26,Genesis,2
0:19:27,Genesis,2
0:19:28,Genesis,2
0:19:29,Genesis,2
0:19:30,Genesis,2
0:19:31,Genesis,2
0:19:32,Genesis,2
0:19:33,Genesis,2
0:19:34,Genesis,3
0:19:35,Genesis,2
0:19:36,Genesis,1
0:19:37,Genesis,2
0:19:38,Genesis,2
0:20:1,Genesis,2
0:20:2,Genesis,2
0:20:3,Genesis,2
0:20:4,Genesis,2
0:20:5,Genesis,2
0:20:6,Genesis,3
0:20:7,Genesis,2
0:20:8,Genesis,3
0:20:9,Genesis,3
0:20:10,Genesis,2
0:20:11,Genesis,3
0:20:12,Genesis,2
0:20:13,Genesis,2
0:20:14,Genesis,2
0:20:15,Genesis,2
0:20:16,Genesis,3
0:20:17,Genesis,2
0:20:18,Genesis,2
0:21:1,Genesis,2
0:21:2,Genesis,2
0:21:3,Genesis,1
0:21:4,Genesis,2
0:21:5,Genesis,2
0:21:6,Genesis,2
0:21:7,Genesis,2
0:21:8,Genesis,2
0:21:9,Genesis,1
0:21:10,Genesis,3
0:21:11,Genesis,2
0:21:12,Genesis,3
0:21:13,Genesis,2
0:21:14,Genesis,2
0:21:15,Genesis,2
0:21:16,Genesis,2
0:21:17,Genesis,3
0:21:18,Genesis,2
0:21:19,Genesis,2
0:21:20,Genesis,2
0:21:21,Genesis,2
0:21:22,Genesis,3
0:21:23,Genesis,2
0:21:24,Genesis,1
0:21:25,Genesis,2
0:21:26,Genesis,2
0:21:27,Genesis,2
0:21:28,Genesis,1
0:21:29,Genesis,2
0:21:30,Genesis,3
0:21:31,Genesis,2
0:21:32,Genesis,2
0:21:33,Genesis,2
0:21:34,Genesis,1
0:22:1,Genesis,2
0:22:2,Genesis,2
0:22:3,Genesis,3
0:22:4,Genesis,1
0:22:5,Genesis,2
0:22:6,Genesis,2
0:22:7,Genesis,2
0:22:8,Genesis,3
0:22:9,Genesis,3
0:22:10,Genesis,2
0:22:11,Genesis,2
0:22:12,Genesis,2
0:22:13,Genesis,2
0:22:14,Genesis,2
0:22:15,Genesis,2
0:22:16,Genesis,2
0:22:17,Genesis,2
0:22:18,Genesis,2
0:22:19,Genesis,3
0:22:20,Genesis,2
0:22:21,Genesis,2
0:22:22,Genesis,2
0:22:23,Genesis,2
0:22:24,Genesis,2
0:23:1,Genesis,3
0:23:2,Genesis,2
0:23:3,Genesis,2
0:23:4,Genesis,2
0:23:5,Genesis,1
0:23:6,Genesis,2
0:23:7,Genesis,1
0:23:8,Genesis,2
0:23:9,Genesis,2
0:23:10,Genesis,2
0:23:11,Genesis,3
0:23:12,Genesis,1
0:23:13,Genesis,3
0:23:14,Genesis,1
0:23:15,Genesis,3
0:23:16,Genesis,3
0:23:17,Genesis,2
0:23:18,Genesis,2
0:23:19,Genesis,2
0:23:20,Genesis,2
0:24:1,Genesis,2
0:24:2,Genesis,2
0:24:3,Genesis,2
0:24:4,Genesis,2
0:24:5,Genesis,3
0:24:6,Genesis,2
0:24:7,Genesis,3
0:24:8,Genesis,2
0:24:9,Genesis,3
0:24:10,Genesis,2
0:24:11,Genesis,2
0:24:12,Genesis,2
0:24:13,Genesis,2
0:24:14,Genesis,2
0:24:15,Genesis,3
0:24:16,Genesis,2
0:24:17,Genesis,2
0:24:18,Genesis,2
0:24:19,Genesis,2
0:24:20,Genesis,3
0:24:21,Genesis,2
0:24:22,Genesis,3
0:24:23,Genesis,2
0:24:24,Genesis,2
0:24:25,Genesis,2
0:24:26,Genesis,1
0:24:27,Genesis,3
0:24:28,Genesis,2
0:24:29,Genesis,2
0:24:30,Genesis,3
0:24:31,Genesis,2
0:24:32,Genesis,2
0:24:33,Genesis,3
0:24:34,Genesis,1
0:24:35,Genesis,2
0:24:36,Genesis,2
0:24:37,Genesis,2
0:24:38,Genesis,2
0:24:39,Genesis,2
0:24:40,Genesis,2
0:24:41,Genesis,2
0:24:42,Genesis,2
0:24:43,Genesis,2
0:24:44,Genesis,2
0:24:45,Genesis,2
0:24:46,Genesis,2
0:24:47,Genesis,3
0:24:48,Genesis,2
0:24:49,Genesis,2
0:24:50,Genesis,2
0:24:51,Genesis,2
0:24:52,Genesis,3
0:24:53,Genesis,2
0:24:54,Genesis,2
0:24:55,Genesis,3
0:24:56,Genesis,2
0:24:57,Genesis,2
0:24:58,Genesis,2
0:24:59,Genesis,2
0:24:60,Genesis,2
0:24:61,Genesis,2
0:24:62,Genesis,2
0:24:63,Genesis,2
0:24:64,Genesis,2
0:24:65,Genesis,2
0:24:66,Genesis,2
0:24:67,Genesis,3
0:25:1,Genesis,1
0:25:2,Genesis,2
0:25:3,Genesis,2
0:25:4,Genesis,2
0:25:5,Genesis,1
0:25:6,Genesis,2
0:25:7,Genesis,2
0:25:8,Genesis,2
0:25:9,Genesis,2
0:25:10,Genesis,2
0:25:11,Genesis,2
0:25:12,Genesis,2
0:25:13,Genesis,2
0:25:14,Genesis,1
0:25:15,Genesis,1
0:25:16,Genesis,2
0:25:17,Genesis,3
0:25:18,Genesis,2
0:25:19,Genesis,2
0:25:20,Genesis,3
0:25:21,Genesis,2
0:25:22,Genesis,2
0:25:23,Genesis,2
0:25:24,Genesis,2
0:25:25,Genesis,2
0:25:26,Genesis,2
0:25:27,Genesis,3
0:25:28,Genesis,2
0:25:29,Genesis,2
0:25:30,Genesis,2
0:25:31,Genesis,2
0:25:32,Genesis,3
0:25:33,Genesis,2
0:25:34,Genesis,2
0:26:1,Genesis,3
0:26:2,Genesis,2
0:26:3,Genesis,2
0:26:4,Genesis,2
0:26:5,Genesis,2
0:26:6,Genesis,1
0:26:7,Genesis,2
0:26:8,Genesis,3
0:26:9,Genesis,2
0:26:10,Genesis,2
0:26:11,Genesis,2
0:26:12,Genesis,3
0:26:13,Genesis,2
0:26:14,Genesis,2
0:26:15,Genesis,2
0:26:16,Genesis,2
0:26:17,Genesis,2
0:26:18,Genesis,2
0:26:19,Genesis,2
0:26:20,Genesis,2
0:26:21,Genesis,2
0:26:22,Genesis,2
0:26:23,Genesis,1
0:26:24,Genesis,2
0:26:25,Genesis,2
0:26:26,Genesis,2
0:26:27,Genesis,2
0:26:28,Genesis,3
0:26:29,Genesis,3
0:26:30,Genesis,1
0:26:31,Genesis,2
0:26:32,Genesis,2
0:26:33,Genesis,2
0:26:34,Genesis,3
0:26:35,Genesis,2
0:27:1,Genesis,2
0:27:2,Genesis,2
0:27:3,Genesis,2
0:27:4,Genesis,2
0:27:5,Genesis,2
0:27:6,Genesis,2
0:27:7,Genesis,2
0:27:8,Genesis,2
0:27:9,Genesis,3
0:27:10,Genesis,2
0:27:11,Genesis,2
0:27:12,Genesis,2
0:27:13,Genesis,2
0:27:14,Genesis,2
0:27:15,Genesis,2
0:27:16,Genesis,2
0:27:17,Genesis,2
0:27:18,Genesis,2
0:27:19,Genesis,2
0:27:20,Genesis,3
0:27:21,Genesis,2
0:27:22,Genesis,2
0:27:23,Genesis,3
0:27:24,Genesis,2
0:27:25,Genesis,2
0:27:26,Genesis,2
0:27:27,Genesis,3
0:27:28,Genesis,3
0:27:29,Genesis,3
0:27:30,Genesis,3
0:27:31,Genesis,2
0:27:32,Genesis,2
0:27:33,Genesis,3
0:27:34,Genesis,2
0:27:35,Genesis,2
0:27:36,Genesis,2
0:27:37,Genesis,2
0:27:38,Genesis,2
0:27:39,Genesis,2
0:27:40,Genesis,2
0:27:41,Genesis,2
0:27:42,Genesis,2
0:27:43,Genesis,2
0:27:44,Genesis,2
0:27:45,Genesis,2
0:27:46,Genesis,2
0:28:1,Genesis,2
0:28:2,Genesis,2
0:28:3,Genesis,2
0:28:4,Genesis,2
0:28:5,Genesis,2
0:28:6,Genesis,3
0:28:7,Genesis,2
0:28:8,Genesis,2
0:28:9,Genesis,2
0:28:10,Genesis,2
0:28:11,Genesis,3
0:28:12,Genesis,2
0:28:13,Genesis,3
0:28:14,Genesis,3
0:28:15,Genesis,2
0:28:16,Genesis,3
0:28:17,Genesis,2
0:28:18,Genesis,2
0:28:19,Genesis,2
0:28:20,Genesis,2
0:28:21,Genesis,2
0:28:22,Genesis,2
0:29:1,Genesis,2
0:29:2,Genesis,3
0:29:3,Genesis,2
0:29:4,Genesis,2
0:29:5,Genesis,2
0:29:6,Genesis,2
0:29:7,Genesis,2
0:29:8,Genesis,3
0:29:9,Genesis,2
0:29:10,Genesis,2
0:29:11,Genesis,2
0:29:12,Genesis,2
0:29:13,Genesis,2
0:29:14,Genesis,3
0:29:15,Genesis,2
0:29:16,Genesis,2
0:29:17,Genesis,2
0:29:18,Genesis,2
0:29:19,Genesis,2
0:29:20,Genesis,2
0:29:21,Genesis,2
0:29:22,Genesis,1
0:29:23,Genesis,3
0:29:24,Genesis,2
0:29:25,Genesis,2
0:29:26,Genesis,2
0:29:27,Genesis,2
0:29:28,Genesis,2
0:29:29,Genesis,2
0:29:30,Genesis,2
0:29:31,Genesis,2
0:29:32,Genesis,2
0:29:33,Genesis,3
0:29:34,Genesis,3
0:29:35,Genesis,3
0:30:1,Genesis,2
0:30:2,Genesis,2
0:30:3,Genesis,3
0:30:4,Genesis,2
0:30:5,Genesis,1
0:30:6,Genesis,3
0:30:7,Genesis,2
0:30:8,Genesis,2
0:30:9,Genesis,2
0:30:10,Genesis,1
0:30:11,Genesis,2
0:30:12,Genesis,1
0:30:13,Genesis,2
0:30:14,Genesis,2
0:30:15,Genesis,2
0:30:16,Genesis,3
0:30:17,Genesis,2
0:30:18,Genesis,2
0:30:19,Genesis,1
0:30:20,Genesis,3
0:30:21,Genesis,2
0:30:22,Genesis,2
0:30:23,Genesis,2
0:30:24,Genesis,2
0:30:25,Genesis,3
0:30:26,Genesis,2
0:30:27,Genesis,3
0:30:28,Genesis,1
0:30:29,Genesis,2
0:30:30,Genesis,3
0:30:31,Genesis,2
0:30:32,Genesis,2
0:30:33,Genesis,2
0:30:34,Genesis,2
0:30:35,Genesis,3
0:30:36,Genesis,2
0:30:37,Genesis,2
0:30:38,Genesis,2
0:30:39,Genesis,2
0:30:40,Genesis,3
0:30:41,Genesis,3
0:30:42,Genesis,2
0:30:43,Genesis,2
0:31:1,Genesis,2
0:31:2,Genesis,2
0:31:3,Genesis,3
0:31:4,Genesis,2
0:31:5,Genesis,2
0:31:6,Genesis,2
0:31:7,Genesis,2
0:31:8,Genesis,2
0:31:9,Genesis,1
0:31:10,Genesis,3
0:31:11,Genesis,2
0:31:12,Genesis,2
0:31:13,Genesis,3
0:31:14,Genesis,2
0:31:15,Genesis,2
0:31:16,Genesis,2
0:31:17,Genesis,2
0:31:18,Genesis,3
0:31:19,Genesis,2
0:31:20,Genesis,2
0:31:21,Genesis,2
0:31:22,Genesis,2
0:31:23,Genesis,2
0:31:24,Genesis,2
0:31:25,Genesis,2
0:31:26,Genesis,2
0:31:27,Genesis,2
0:31:28,Genesis,2
0:31:29,Genesis,2
0:31:30,Genesis,2
0:31:31,Genesis,2
0:31:32,Genesis,3
0:31:33,Genesis,2
0:31:34,Genesis,2
0:31:35,Genesis,3
0:31:36,Genesis,2
0:31:37,Genesis,2
0:31:38,Genesis,2
0:31:39,Genesis,2
0:31:40,Genesis,2
0:31:41,Genesis,3
0:31:42,Genesis,2
0:31:43,Genesis,3
0:31:44,Genesis,2
0:31:45,Genesis,2
0:31:46,Genesis,2
0:31:47,Genesis,2
0:31:48,Genesis,3
0:31:49,Genesis,2
0:31:50,Genesis,2
0:31:51,Genesis,2
0:31:52,Genesis,2
0:31:53,Genesis,2
0:31:54,Genesis,2
0:32:1,Genesis,2
0:32:2,Genesis,2
0:32:3,Genesis,2
0:32:4,Genesis,2
0:32:5,Genesis,2
0:32:6,Genesis,2
0:32:7,Genesis,2
0:32:8,Genesis,2
0:32:9,Genesis,3
0:32:10,Genesis,3
0:32:11,Genesis,2
0:32:12,Genesis,2
0:32:13,Genesis,2
0:32:14,Genesis,2
0:32:15,Genesis,2
0:32:16,Genesis,2
0:32:17,Genesis,2
0:32:18,Genesis,2
0:32:19,Genesis,3
0:32:20,Genesis,3
0:32:21,Genesis,3
0:32:22,Genesis,2
0:32:23,Genesis,2
0:32:24,Genesis,2
0:32:25,Genesis,2
0:32:26,Genesis,2
0:32:27,Genesis,2
0:32:28,Genesis,2
0:32:29,Genesis,2
0:32:30,Genesis,2
0:32:31,Genesis,2
0:32:32,Genesis,2
0:32:33,Genesis,2
0:33:1,Genesis,2
0:33:2,Genesis,2
0:33:3,Genesis,2
0:33:4,Genesis,2
0:33:5,Genesis,2
0:33:6,Genesis,1
0:33:7,Genesis,2
0:33:8,Genesis,3
0:33:9,Genesis,2
0:33:10,Genesis,2
0:33:11,Genesis,2
0:33:12,Genesis,2
0:33:13,Genesis,2
0:33:14,Genesis,2
0:33:15,Genesis,2
0:33:16,Genesis,1
0:33:17,Genesis,2
0:33:18,Genesis,2
0:33:19,Genesis,2
0:33:20,Genesis,2
0:34:1,Genesis,2
0:34:2,Genesis,2
0:34:3,Genesis,2
0:34:4,Genesis,2
0:34:5,Genesis,3
0:34:6,Genesis,2
0:34:7,Genesis,3
0:34:8,Genesis,2
0:34:9,Genesis,2
0:34:10,Genesis,2
0:34:11,Genesis,2
0:34:12,Genesis,2
0:34:13,Genesis,2
0:34:14,Genesis,3
0:34:15,Genesis,2
0:34:16,Genesis,2
0:34:17,Genesis,2
0:34:18,Genesis,2
0:34:19,Genesis,2
0:34:20,Genesis,2
0:34:21,Genesis,3
0:34:22,Genesis,2
0:34:23,Genesis,2
0:34:24,Genesis,2
0:34:25,Genesis,2
0:34:26,Genesis,2
0:34:27,Genesis,2
0:34:28,Genesis,2
0:34:29,Genesis,2
0:34:30,Genesis,3
0:34:31,Genesis,1
0:35:1,Genesis,3
0:35:2,Genesis,2
0:35:3,Genesis,2
0:35:4,Genesis,2
0:35:5,Genesis,1
0:35:6,Genesis,2
0:35:7,Genesis,3
0:35:8,Genesis,3
0:35:9,Genesis,2
0:35:10,Genesis,2
0:35:11,Genesis,3
0:35:12,Genesis,2
0:35:13,Genesis,2
0:35:14,Genesis,2
0:35:15,Genesis,1
0:35:16,Genesis,2
0:35:17,Genesis,2
0:35:18,Genesis,2
0:35:19,Genesis,2
0:35:20,Genesis,2
0:35:21,Genesis,2
0:35:22,Genesis,2
0:35:23,Genesis,1
0:35:24,Genesis,2
0:35:25,Genesis,1
0:35:26,Genesis,1
0:35:27,Genesis,2
0:35:28,Genesis,2
0:35:29,Genesis,2
0:35:30,Genesis,2
0:36:1,Genesis,1
0:36:2,Genesis,2
0:36:3,Genesis,1
0:36:4,Genesis,2
0:36:5,Genesis,2
0:36:6,Genesis,3
0:36:7,Genesis,2
0:36:8,Genesis,1
0:36:9,Genesis,2
0:36:10,Genesis,2
0:36:11,Genesis,2
0:36:12,Genesis,2
0:36:13,Genesis,2
0:36:14,Genesis,2
0:36:15,Genesis,2
0:36:16,Genesis,2
0:36:17,Genesis,3
0:36:18,Genesis,3
0:36:19,Genesis,1
0:36:20,Genesis,2
0:36:21,Genesis,2
0:36:22,Genesis,2
0:36:23,Genesis,2
0:36:24,Genesis,2
0:36:25,Genesis,2
0:36:26,Genesis,2
0:36:27,Genesis,2
0:36:28,Genesis,1
0:36:29,Genesis,2
0:36:30,Genesis,2
0:36:31,Genesis,2
0:36:32,Genesis,2
0:36:33,Genesis,2
0:36:34,Genesis,2
