Word,Frequency
הַמְּנֹרָ֖ה,2
כֵּלֶ֑יהָ,3
מִזְבַּ֥ח,10
הַקְּטֹֽרֶת,3
הָעֹלָ֖ה,10
הַכִּיֹּ֖ר,4
כַּנּֽוֹ,4
וְקִדַּשְׁתָּ֣,1
קׇֽדָשִׁ֑ים,1
תִּמְשָׁ֑ח,1
תְּדַבֵּ֣ר,5
שֶׁ֠מֶן,1
קֹ֨דֶשׁ,1
יִיסָ֔ךְ,1
וּבְמַ֨תְכֻּנְתּ֔וֹ,1
כָּמֹ֑הוּ,2
יִרְקַ֣ח,1
יִתֵּ֛ן,1
זָ֑ר,3
וְנִכְרַ֖ת,2
מֵעַמָּֽיו,3
סַמִּ֗ים,1
נָטָ֤ף,1
וּשְׁחֵ֨לֶת֙,1
וְחֶלְבְּנָ֔ה,1
סַמִּ֖ים,2
וּלְבֹנָ֣ה,1
זַכָּ֑ה,2
בַּ֥ד,1
בְּבַ֖ד,1
קְטֹ֔רֶת,4
רֹ֖קַח,1
רוֹקֵ֑חַ,1
מְמֻלָּ֖ח,1
טָה֥וֹר,8
וְשָֽׁחַקְתָּ֣,1
מִמֶּנָּה֮,1
הָדֵק֒,1
וְנָתַתָּ֨ה,1
מִמֶּ֜נָּה,1
לִפְנֵ֤י,10
הָעֵדֻת֙,2
מוֹעֵ֔ד,22
קׇֽדָשִׁ֖ים,10
תִּהְיֶ֥ה,9
וְהַקְּטֹ֨רֶת֙,1
בְּמַ֨תְכֻּנְתָּ֔הּ,1
כָמ֖וֹהָ,1
לְהָרִ֣יחַ,1
בָּ֑הּ,8
רְאֵ֖ה,1
קָרָ֣אתִֽי,1
בְשֵׁ֑ם,1
בְּצַלְאֵ֛ל,3
אוּרִ֥י,3
ח֖וּר,3
לְמַטֵּ֥ה,6
יְהוּדָֽה,3
וָאֲמַלֵּ֥א,1
בְּחׇכְמָ֛ה,2
וּבִתְבוּנָ֥ה,1
וּבְדַ֖עַת,2
מְלָאכָֽה,4
לַחְשֹׁ֖ב,1
מַחֲשָׁבֹ֑ת,1
לַעֲשׂ֛וֹת,2
בַּזָּהָ֥ב,2
וּבַכֶּ֖סֶף,2
וּבַנְּחֹֽשֶׁת,2
וּבַחֲרֹ֥שֶׁת,2
לְמַלֹּ֖את,2
וּבַחֲרֹ֣שֶׁת,2
לַעֲשׂ֖וֹת,5
הִנֵּ֧ה,2
אׇהֳלִיאָ֞ב,2
אֲחִֽיסָמָךְ֙,1
לְמַטֵּה,4
דָ֔ן,6
וּבְלֵ֥ב,1
חֲכַם,5
לֵ֖ב,5
וְעָשׂ֕וּ,1
צִוִּיתִֽךָ,1
הָֽאָרֹן֙,1
לָֽעֵדֻ֔ת,1
הַכַּפֹּ֖רֶת,3
הַמְּנֹרָ֥ה,1
הַטְּהֹרָ֖ה,1
הַכִּיּ֖וֹר,1
בִּגְדֵ֣י,3
הַשְּׂרָ֑ד,1
בִּגְדֵ֤י,4
הַכֹּהֵ֔ן,39
לְכַהֵֽן,4
שֶׁ֧מֶן,1
הַמִּשְׁחָ֛ה,1
הַסַּמִּ֖ים,2
לַקֹּ֑דֶשׁ,1
צִוִּיתִ֖ךָ,1
שַׁבְּתֹתַ֖י,2
תִּשְׁמֹ֑רוּ,2
א֨וֹת,1
הִ֜וא,3
בֵּינִ֤י,1
וּבֵֽינֵיכֶם֙,2
לָדַ֕עַת,1
מְקַדִּשְׁכֶֽם,4
וּשְׁמַרְתֶּם֙,4
הַשַּׁבָּ֔ת,4
מְחַֽלְלֶ֨יהָ֙,1
יוּמָ֔ת,2
הָעֹשֶׂ֥ה,3
בָהּ֙,4
מְלָאכָ֔ה,3
מִקֶּ֥רֶב,12
עַמֶּֽיהָ,1
יָמִים֮,3
מְלָאכָה֒,3
וּבַיּ֣וֹם,11
הַשְּׁבִיעִ֗י,8
שַׁבַּ֧ת,1
שַׁבָּת֛וֹן,1
הָעֹשֶׂ֧ה,1
מְלָאכָ֛ה,1
בְּי֥וֹם,11
וְשָׁמְר֥וּ,1
הַשַּׁבָּ֑ת,1
לַעֲשׂ֧וֹת,1
הַשַּׁבָּ֛ת,1
בְּרִ֥ית,3
בֵּינִ֗י,1
א֥וֹת,1
לְעֹלָ֑ם,1
שָׁבַ֖ת,1
וַיִּנָּפַֽשׁ,1
כְּכַלֹּתוֹ֙,1
כְּתֻבִ֖ים,2
בְּאֶצְבַּ֥ע,1
בֹשֵׁ֥שׁ,1
לָרֶ֣דֶת,1
וַיִּקָּהֵ֨ל,1
ק֣וּם,2
עֲשֵׂה,2
יֵֽלְכוּ֙,1
לְפָנֵ֔ינוּ,2
הָאִ֗ישׁ,4
הֶֽעֱלָ֨נוּ֙,2
יָדַ֖עְנוּ,2
מֶה,3
פָּֽרְקוּ֙,1
נִזְמֵ֣י,1
נְשֵׁיכֶ֔ם,2
בְּנֵיכֶ֖ם,2
וּבְנֹתֵיכֶ֑ם,1
וְהָבִ֖יאוּ,1
וַיִּתְפָּֽרְקוּ֙,1
נִזְמֵ֥י,1
וַיָּבִ֖יאוּ,1
מִיָּדָ֗ם,1
וַיָּ֤צַר,1
בַּחֶ֔רֶט,1
וַֽיַּעֲשֵׂ֖הוּ,1
עֵ֣גֶל,2
מַסֵּכָ֑ה,3
הֶעֱל֖וּךָ,1
אַֽהֲרֹן֙,1
חַ֥ג,3
מָחָֽר,2
וַיַּשְׁכִּ֨ימוּ֙,1
וַיַּעֲל֣וּ,3
עֹלֹ֔ת,1
וַיַּגִּ֖שׁוּ,1
שְׁלָמִ֑ים,1
לֶֽאֱכֹ֣ל,1
וְשָׁת֔וֹ,1
וַיָּקֻ֖מוּ,1
לְצַחֵֽק,1
רֵ֕ד,1
שִׁחֵ֣ת,2
עַמְּךָ֔,2
הֶעֱלֵ֖יתָ,1
סָ֣רוּ,2
מַהֵ֗ר,2
צִוִּיתִ֔ם,2
עֵ֖גֶל,2
וַיִּזְבְּחוּ,1
הֶֽעֱל֖וּךָ,1
קְשֵׁה,6
עֹ֖רֶף,3
הַנִּ֣יחָה,1
וְיִֽחַר,1
אַפִּ֥י,1
וַאֲכַלֵּ֑ם,1
וְאֶֽעֱשֶׂ֥ה,1
וַיְחַ֣ל,1
אֱלֹהָ֑יו,3
יֶחֱרֶ֤ה,1
אַפְּךָ֙,1
בְּעַמֶּ֔ךָ,1
הוֹצֵ֨אתָ֙,2
בְּכֹ֥חַ,1
וּבְיָ֥ד,2
לָמָּה֩,1
יֹאמְר֨וּ,1
בְּרָעָ֤ה,1
הֽוֹצִיאָם֙,1
לַהֲרֹ֤ג,1
בֶּֽהָרִ֔ים,1
וּ֨לְכַלֹּתָ֔ם,1
שׁ֚וּב,1
מֵחֲר֣וֹן,2
אַפֶּ֔ךָ,1
וְהִנָּחֵ֥ם,1
לְעַמֶּֽךָ,1
זְכֹ֡ר,1
לְאַבְרָהָם֩,1
לְיִצְחָ֨ק,1
וּלְיִשְׂרָאֵ֜ל,1
עֲבָדֶ֗יךָ,1
נִשְׁבַּ֣עְתָּ,1
לָהֶם֮,1
בָּךְ֒,1
זַרְעֲכֶ֔ם,2
כְּכוֹכְבֵ֖י,1
הַזֹּ֜את,2
לְזַרְעֲכֶ֔ם,1
וְנָחֲל֖וּ,1
וַיִּנָּ֖חֶם,1
לְעַמּֽוֹ,1
וַיִּ֜פֶן,1
וַיֵּ֤רֶד,4
וּשְׁנֵ֛י,1
לֻחֹ֥ת,5
לֻחֹ֗ת,1
כְּתֻבִים֙,1
מִשְּׁנֵ֣י,1
עֶבְרֵיהֶ֔ם,1
כְּתֻבִֽים,1
וְהַ֨לֻּחֹ֔ת,1
הֵ֑מָּה,2
וְהַמִּכְתָּ֗ב,1
מִכְתַּ֤ב,1
חָר֖וּת,1
הַלֻּחֹֽת,1
וַיִּשְׁמַ֧ע,1
בְּרֵעֹ֑ה,1
קוֹל֙,2
עֲנ֣וֹת,2
גְּבוּרָ֔ה,1
ק֖וֹל,1
חֲלוּשָׁ֑ה,1
עַנּ֔וֹת,1
שֹׁמֵֽעַ,1
קָרַב֙,1
הַֽמַּחֲנֶ֔ה,7
הָעֵ֖גֶל,1
וּמְחֹלֹ֑ת,1
אַ֣ף,3
וַיַּשְׁלֵ֤ךְ,1
מִיָּדָיו֙,1
הַלֻּחֹ֔ת,5
וַיְשַׁבֵּ֥ר,1
הָעֵ֨גֶל,1
עָשׂוּ֙,3
וַיִּשְׂרֹ֣ף,1
וַיִּטְחַ֖ן,1
דָּ֑ק,2
וַיִּ֨זֶר֙,1
חֲטָאָ֥ה,1
גְדֹלָֽה,1
אַ֖ף,1
יָדַ֣עְתָּ,1
בְרָ֖ע,1
יֵלְכ֖וּ,2
לְפָנֵ֑ינוּ,2
וָאֹמַ֤ר,1
לְמִ֣י,1
הִתְפָּרָ֖קוּ,1
וַיִּתְּנוּ,1
וָאַשְׁלִכֵ֣הוּ,1
בָאֵ֔שׁ,2
הָעֵ֥גֶל,1
פָרֻ֖עַ,1
פְרָעֹ֣ה,1
לְשִׁמְצָ֖ה,1
בְּקָמֵיהֶֽם,1
בְּשַׁ֣עַר,1
וַיֵּאָסְפ֥וּ,1
חַרְבּ֖וֹ,1
עִבְר֨וּ,1
וָשׁ֜וּבוּ,1
מִשַּׁ֤עַר,1
לָשַׁ֨עַר֙,1
בַּֽמַּחֲנֶ֔ה,2
וְהִרְג֧וּ,1
אִֽישׁ,6
אָחִ֛יו,2
וְאִ֥ישׁ,8
קְרֹבֽוֹ,1
וַיַּֽעֲשׂ֥וּ,2
וַיִּפֹּ֤ל,1
כִּשְׁלֹ֥שֶׁת,1
אַלְפֵ֖י,1
מִלְא֨וּ,1
יֶדְכֶ֤ם,1
הַיּוֹם֙,7
בִּבְנ֖וֹ,1
וּבְאָחִ֑יו,1
וְלָתֵ֧ת,1
עֲלֵיכֶ֛ם,2
חֲטָאתֶ֖ם,2
אֲכַפְּרָ֖ה,1
חַטַּאתְכֶֽם,1
אָ֣נָּ֗א,1
חָטָ֞א,1
גְדֹלָ֔ה,2
תִּשָּׂ֣א,2
חַטָּאתָ֑ם,1
אַ֕יִן,1
מְחֵ֣נִי,1
מִֽסִּפְרְךָ֖,1
כָּתָֽבְתָּ,1
חָֽטָא,1
אֶמְחֶ֖נּוּ,1
מִסִּפְרִֽי,1
וְעַתָּ֞ה,1
נְחֵ֣ה,1
דִּבַּ֨רְתִּי֙,1
מַלְאָכִ֖י,1
וּבְי֣וֹם,3
פׇּקְדִ֔י,1
וּפָקַדְתִּ֥י,1
חַטָּאתָֽם,1
וַיִּגֹּ֥ף,1
הָעֵ֔גֶל,1
וְהָעָ֔ם,1
הֶֽעֱלִ֖יתָ,1
נִ֠שְׁבַּעְתִּי,2
לְאַבְרָהָ֨ם,3
לְיִצְחָ֤ק,3
וּֽלְיַעֲקֹב֙,3
לְזַרְעֲךָ֖,2
מַלְאָ֑ךְ,1
וְגֵֽרַשְׁתִּ֗י,1
וְהַֽחִתִּי֙,1
אֶֽעֱלֶ֜ה,1
בְּקִרְבְּךָ֗,2
עֹ֨רֶף֙,2
אֲכֶלְךָ֖,1
הָרָ֛ע,3
וַיִּתְאַבָּ֑לוּ,1
שָׁ֛תוּ,1
עֶדְי֖וֹ,1
אֱמֹ֤ר,2
עֹ֔רֶף,1
רֶ֧גַע,1
אֶחָ֛ד,16
אֶֽעֱלֶ֥ה,1
בְקִרְבְּךָ֖,1
וְכִלִּיתִ֑יךָ,1
הוֹרֵ֤ד,1
עֶדְיְךָ֙,1
וְאֵדְעָ֖ה,1
וַיִּֽתְנַצְּל֧וּ,1
עֶדְיָ֖ם,1
מֵהַ֥ר,1
חוֹרֵֽב,1
וּמֹשֶׁה֩,1
יִקַּ֨ח,1
הָאֹ֜הֶל,1
וְנָֽטָה,1
לַֽמַּחֲנֶ֗ה,1
וְקָ֥רָא,2
מְבַקֵּ֣שׁ,1
יֵצֵא֙,3
כְּצֵ֤את,1
יָק֨וּמוּ֙,3
וְנִ֨צְּב֔וּ,1
וְהִבִּ֨יטוּ֙,1
בֹּא֖וֹ,2
כְּבֹ֤א,1
הָאֹ֔הֱלָה,1
יֵרֵד֙,1
עַמּ֣וּד,2
הֶֽעָנָ֔ן,4
וְעָמַ֖ד,1
וְדִבֶּ֖ר,2
וְקָ֤ם,1
וְהִֽשְׁתַּחֲו֔וּ,1
אׇהֳלֽוֹ,1
וְדִבֶּ֨ר,1
וְשָׁב֙,2
וּמְשָׁ֨רְת֜וֹ,1
יְהוֹשֻׁ֤עַ,2
בִּן,16
נוּן֙,2
נַ֔עַר,1
יָמִ֖ישׁ,1
רְ֠אֵה,2
אֹמֵ֤ר,1
הַ֚עַל,1
וְאַתָּה֙,4
הֽוֹדַעְתַּ֔נִי,1
תִּשְׁלַ֖ח,1
וְאַתָּ֤ה,1
יְדַעְתִּ֣יךָֽ,1
בְשֵׁ֔ם,1
מָצָ֥אתָ,1
בְּעֵינָֽי,1
נָא֩,3
מָצָ֨אתִי,3
חֵ֜ן,1
בְּעֵינֶ֗יךָ,1
הוֹדִעֵ֤נִי,1
דְּרָכֶ֔ךָ,1
וְאֵדָ֣עֲךָ֔,1
וּרְאֵ֕ה,1
הַגּ֥וֹי,2
פָּנַ֥י,1
יֵלֵ֖כוּ,1
וַהֲנִחֹ֥תִי,1
פָּנֶ֨יךָ֙,1
הֹלְכִ֔ים,1
תַּעֲלֵ֖נוּ,1
וּבַמֶּ֣ה,1
יִוָּדַ֣ע,1
אֵפ֗וֹא,1
חֵ֤ן,2
וְעַמֶּ֔ךָ,1
הֲל֖וֹא,1
בְּלֶכְתְּךָ֣,1
וְנִפְלִ֨ינוּ֙,1
וְעַמְּךָ֔,1
מִכׇּ֨ל,1
אֶֽעֱשֶׂ֑ה,2
מָצָ֤אתָ,1
בְּעֵינַ֔י,1
וָאֵדָעֲךָ֖,1
בְּשֵֽׁם,1
הַרְאֵ֥נִי,1
כְּבֹדֶֽךָ,1
אַעֲבִ֤יר,1
טוּבִי֙,1
וְקָרָ֧אתִֽי,1
בְשֵׁ֛ם,1
וְחַנֹּתִי֙,1
אָחֹ֔ן,1
וְרִחַמְתִּ֖י,1
אֲרַחֵֽם,1
תוּכַ֖ל,5
פָּנָ֑י,1
יִרְאַ֥נִי,1
וָחָֽי,6
וְנִצַּבְתָּ֖,1
הַצּֽוּר,1
בַּעֲבֹ֣ר,1
כְּבֹדִ֔י,1
וְשַׂמְתִּ֖יךָ,1
בְּנִקְרַ֣ת,1
הַצּ֑וּר,1
וְשַׂכֹּתִ֥י,1
כַפִּ֛י,1
עׇבְרִֽי,1
וַהֲסִרֹתִי֙,1
כַּפִּ֔י,1
וְרָאִ֖יתָ,1
אֲחֹרָ֑י,1
וּפָנַ֖י,1
יֵרָאֽוּ,1
פְּסׇל,2
כָּרִאשֹׁנִ֑ים,2
וְכָתַבְתִּי֙,1
הַלֻּחֹ֥ת,2
הָרִאשֹׁנִ֖ים,2
שִׁבַּֽרְתָּ,1
נָכ֖וֹן,1
לַבֹּ֑קֶר,1
וְעָלִ֤יתָ,1
וְאִישׁ֙,3
יַעֲלֶ֣ה,1
יֵרָ֖א,1
וְהַבָּקָר֙,1
יִרְע֔וּ,1
וַיִּפְסֹ֡ל,1
לֻחֹ֨ת,1
אֲבָנִ֜ים,1
כָּרִאשֹׁנִ֗ים,1
וַיַּ֨עַל֙,1
אֲבָנִֽים,2
בֶּֽעָנָ֔ן,2
וַיִּתְיַצֵּ֥ב,1
בְשֵׁ֖ם,1
וַיַּעֲבֹ֨ר,1
וַיִּקְרָא֒,1
רַח֖וּם,1
וְחַנּ֑וּן,1
אֶ֥רֶךְ,1
וְרַב,2
חֶ֥סֶד,1
וֶאֱמֶֽת,1
נֹצֵ֥ר,1
חֶ֨סֶד֙,1
לָאֲלָפִ֔ים,1
נֹשֵׂ֥א,2
עָוֹ֛ן,1
וָפֶ֖שַׁע,1
וְחַטָּאָ֑ה,1
וְנַקֵּה֙,2
יְנַקֶּ֔ה,2
פֹּקֵ֣ד,1
אָב֗וֹת,1
בָּנִים֙,2
שִׁלֵּשִׁ֖ים,2
רִבֵּעִֽים,2
וַיִּשְׁתָּֽחוּ,1
יֵֽלֶךְ,1
בְּקִרְבֵּ֑נוּ,1
וְסָלַחְתָּ֛,1
לַעֲוֹנֵ֥נוּ,1
וּלְחַטָּאתֵ֖נוּ,1
וּנְחַלְתָּֽנוּ,1
כֹּרֵ֣ת,1
בְּרִית֒,1
נֶ֤גֶד,1
אֶעֱשֶׂ֣ה,1
נִפְלָאֹ֔ת,1
נִבְרְא֥וּ,1
בְכׇל,7
הַגּוֹיִ֑ם,1
וְרָאָ֣ה,8
אַתָּ֨ה,7
בְקִרְבּ֜וֹ,1
מַעֲשֵׂ֤ה,2
נוֹרָ֣א,1
עֹשֶׂ֥ה,1
שְׁמׇ֨ר,1
מְצַוְּךָ֣,1
הִנְנִ֧י,1
גֹרֵ֣שׁ,1
מִפָּנֶ֗יךָ,1
הָאֱמֹרִי֙,1
וְהַחִתִּי֙,1
תִּכְרֹ֤ת,1
בְּרִית֙,1
לְיוֹשֵׁ֣ב,2
לְמוֹקֵ֖שׁ,1
בְּקִרְבֶּֽךָ,5
מִזְבְּחֹתָם֙,1
תִּתֹּצ֔וּן,1
מַצֵּבֹתָ֖ם,1
תְּשַׁבֵּר֑וּן,1
אֲשֵׁרָ֖יו,1
תִּכְרֹתֽוּן,1
תִֽשְׁתַּחֲוֶ֖ה,1
קַנָּ֣א,1
קַנָּ֖א,1
תִּכְרֹ֥ת,1
בְּרִ֖ית,5
וְזָנ֣וּ,2
אֱלֹֽהֵיהֶ֗ם,1
וְזָבְחוּ֙,1
לֵאלֹ֣הֵיהֶ֔ם,3
וְקָרָ֣א,1
מִזִּבְחֽוֹ,1
מִבְּנֹתָ֖יו,1
לְבָנֶ֑יךָ,1
אֱלֹ֣הֵיהֶ֔ן,1
וְהִזְנוּ֙,1
בָּנֶ֔יךָ,1
אֱלֹהֵיהֶֽן,1
מַסֵּכָ֖ה,1
תַעֲשֶׂה,1
שִׁבְעַ֨ת,2
תֹּאכַ֤ל,2
צִוִּיתִ֔ךָ,1
לְמוֹעֵ֖ד,1
הָאָבִ֑יב,1
בְּחֹ֣דֶשׁ,2
יָצָ֖אתָ,1
פֶּ֥טֶר,2
וְכׇֽל,3
מִקְנְךָ֙,1
תִּזָּכָ֔ר,1
פֶּ֖טֶר,1
וָשֶֽׂה,1
וּפֶ֤טֶר,1
בְּכ֤וֹר,1
בָּנֶ֨יךָ֙,4
תִּפְדֶּ֔ה,2
תַּעֲבֹ֔ד,1
בֶּחָרִ֥ישׁ,1
וּבַקָּצִ֖יר,1
תִּשְׁבֹּֽת,1
שָׁבֻעֹת֙,1
בִּכּוּרֵ֖י,1
קְצִ֣יר,3
חִטִּ֑ים,1
וְחַג֙,1
הָֽאָסִ֔יף,1
תְּקוּפַ֖ת,1
פְּנֵ֛י,1
הָֽאָדֹ֥ן,1
אוֹרִ֤ישׁ,1
גּוֹיִם֙,2
וְהִרְחַבְתִּ֖י,1
גְּבוּלֶ֑ךָ,2
יַחְמֹ֥ד,1
אַרְצְךָ֔,5
בַּעֲלֹֽתְךָ֗,1
לֵרָאוֹת֙,2
פְּנֵי֙,3
אֱלֹהֶ֔יךָ,63
תִשְׁחַ֥ט,1
יָלִ֣ין,2
לַבֹּ֔קֶר,1
זֶ֖בַח,2
כְּתׇב,1
כִּ֞י,5
כָּרַ֧תִּי,1
אִתְּךָ֛,2
וְאַרְבָּעִ֣ים,3
לַ֔יְלָה,3
אָכַ֔ל,1
וּמַ֖יִם,3
שָׁתָ֑ה,1
הַלֻּחֹ֗ת,1
עֲשֶׂ֖רֶת,2
הַדְּבָרִֽים,1
בְּרֶ֤דֶת,1
מֵהַ֣ר,3
וּשְׁנֵ֨י,1
לֻחֹ֤ת,1
הָֽעֵדֻת֙,1
בְּרִדְתּ֖וֹ,1
יָדַ֗ע,1
קָרַ֛ן,1
ע֥וֹר,3
בְּדַבְּר֥וֹ,1
קָרַ֖ן,1
ע֣וֹר,7
וַיִּֽירְא֖וּ,1
מִגֶּ֥שֶׁת,1
הַנְּשִׂאִ֖ים,2
בָּעֵדָ֑ה,1
נִגְּשׁ֖וּ,1
וַיְצַוֵּ֕ם,1
וַיְכַ֣ל,2
מִדַּבֵּ֖ר,1
מַסְוֶֽה,1
וּבְבֹ֨א,2
יָסִ֥יר,1
הַמַּסְוֶ֖ה,1
צֵאת֑וֹ,2
וְיָצָ֗א,3
וְדִבֶּר֙,1
יְצֻוֶּֽה,1
וְרָא֤וּ,1
קָרַ֔ן,1
וְהֵשִׁ֨יב,2
הַמַּסְוֶה֙,1
וַיַּקְהֵ֣ל,1
עֲדַ֛ת,2
לַעֲשֹׂ֥ת,4
תֵּעָשֶׂ֣ה,2
שַׁבַּ֥ת,1
שַׁבָּת֖וֹן,2
ב֛וֹ,1
מְלָאכָ֖ה,7
תְבַעֲר֣וּ,1
מֹשְׁבֹֽתֵיכֶ֑ם,1
הַשַּׁבָּֽת,3
קְח֨וּ,1
מֵֽאִתְּכֶ֤ם,1
תְּרוּמָה֙,1
נְדִ֣יב,2
יְבִיאֶ֕הָ,1
וְשֶׁ֖מֶן,2
וּבְשָׂמִים֙,1
וְאַ֨בְנֵי,1
שֹׁ֔הַם,1
לָאֵפ֖וֹד,2
בָּכֶ֑ם,3
יָבֹ֣אוּ,3
וְיַעֲשׂ֔וּ,1
צִוָּ֖ה,4
הַ֨מִּשְׁכָּ֔ן,1
אׇהֳל֖וֹ,1
מִכְסֵ֑הוּ,1
קְרָסָיו֙,1
קְרָשָׁ֔יו,3
בְּרִיחָ֕ו,1
עַמֻּדָ֖יו,2
אֲדָנָֽיו,1
הָאָרֹ֥ן,1
הַכַּפֹּ֑רֶת,1
פָּרֹ֥כֶת,3
הַמָּסָֽךְ,2
הַשֻּׁלְחָ֥ן,2
הַפָּנִֽים,2
מְנֹרַ֧ת,1
הַמָּא֛וֹר,1
כֵּלֶ֖יהָ,1
נֵרֹתֶ֑יהָ,2
הַמָּאֽוֹר,2
הַקְּטֹ֨רֶת֙,1
בַּדָּ֔יו,1
הַסַּמִּ֑ים,2
מָסַ֥ךְ,3
הַפֶּ֖תַח,3
לְפֶ֥תַח,1
מִכְבַּ֤ר,2
הַנְּחֹ֨שֶׁת֙,3
קַלְעֵ֣י,1
הֶחָצֵ֔ר,1
אֲדָנֶ֑יהָ,1
וְאֵ֕ת,2
מָסַ֖ךְ,4
הֶחָצֵֽר,4
יִתְדֹ֧ת,2
מֵיתְרֵיהֶֽם,1
הַשְּׂרָ֖ד,2
וַיֵּֽצְא֛וּ,1
וַיָּבֹ֕אוּ,1
נְשָׂא֣וֹ,2
לִבּ֑וֹ,1
וְכֹ֡ל,2
נָדְבָ֨ה,1
רוּח֜וֹ,1
הֵ֠בִיאוּ,2
תְּרוּמַ֨ת,1
לִמְלֶ֨אכֶת,1
עֲבֹ֣דָת֔וֹ,1
וּלְבִגְדֵ֖י,1
הַקֹּֽדֶשׁ,13
הַנָּשִׁ֑ים,1
לֵ֗ב,3
חָ֣ח,1
וָנֶ֜זֶם,1
וְטַבַּ֤עַת,1
וְכוּמָז֙,1
כְּלִ֣י,3
הֵנִ֛יף,1
תְּנוּפַ֥ת,1
אִ֞ישׁ,3
נִמְצָ֣א,1
וְעִזִּ֑ים,1
מֵרִ֗ים,1
תְּר֤וּמַת,1
וּנְחֹ֔שֶׁת,1
הֵבִ֕יאוּ,1
שִׁטִּ֛ים,1
מְלֶ֥אכֶת,15
חַכְמַת,1
בְּיָדֶ֣יהָ,1
טָו֑וּ,1
מַטְוֶ֗ה,1
הַתְּכֵ֨לֶת֙,2
הָֽאַרְגָּמָ֔ן,2
הַ֨נָּשִׁ֔ים,2
לִבָּ֛ן,1
אֹתָ֖נָה,1
בְּחׇכְמָ֑ה,1
טָו֖וּ,1
הָעִזִּֽים,1
וְהַנְּשִׂאִ֣ם,1
הֵבִ֔יאוּ,1
אַבְנֵ֣י,3
הַשֹּׁ֔הַם,2
הַמִּלֻּאִ֑ים,3
הַבֹּ֖שֶׂם,1
הַשָּׁ֑מֶן,4
לְמָא֕וֹר,1
וּלְשֶׁ֨מֶן֙,1
וְאִשָּׁ֗ה,4
נָדַ֣ב,1
לִבָּם֮,1
אֹתָם֒,1
לְהָבִיא֙,2
הַמְּלָאכָ֔ה,1
הֵבִ֧יאוּ,1
נְדָבָ֖ה,2
רְא֛וּ,1
בְּשֵׁ֑ם,1
וַיְמַלֵּ֥א,1
בִּתְבוּנָ֥ה,1
וְלַחְשֹׁ֖ב,1
מַֽחֲשָׁבֹ֑ת,1
לַעֲשֹׂ֛ת,1
מַחֲשָֽׁבֶת,1
וּלְהוֹרֹ֖ת,2
בְּלִבּ֑וֹ,2
ה֕וּא,1
וְאׇֽהֳלִיאָ֥ב,1
אֲחִיסָמָ֖ךְ,1
דָֽן,2
מִלֵּ֨א,1
חׇכְמַת,1
לַעֲשׂוֹת֮,1
מְלֶ֣אכֶת,3
חָרָ֣שׁ,2
וְחֹשֵׁב֒,1
וְרֹקֵ֞ם,1
בַּתְּכֵ֣לֶת,1
וּבָֽאַרְגָּמָ֗ן,1
בְּתוֹלַ֧עַת,1
הַשָּׁנִ֛י,1
וּבַשֵּׁ֖שׁ,1
וְאֹרֵ֑ג,1
עֹשֵׂי֙,1
וְחֹשְׁבֵ֖י,1
מַחֲשָׁבֹֽת,1
וְעָשָׂה֩,1
בְצַלְאֵ֨ל,1
וְאׇהֳלִיאָ֜ב,1
חׇכְמָ֤ה,1
וּתְבוּנָה֙,1
בָּהֵ֔מָּה,1
לָדַ֣עַת,1
לַעֲשֹׂ֔ת,1
מְלֶ֖אכֶת,1
עֲבֹדַ֣ת,3
לְכֹ֥ל,1
בְּצַלְאֵל֮,1
אׇֽהֳלִיאָב֒,1
וְאֶל֙,3
חׇכְמָ֖ה,1
לְקׇרְבָ֥ה,1
הַמְּלָאכָ֖ה,2
הַתְּרוּמָה֙,1
הֵבִ֜יאוּ,1
לִמְלֶ֛אכֶת,1
עֲבֹדַ֥ת,6
לַעֲשֹׂ֣ת,1
וְ֠הֵם,1
הֵבִ֨יאוּ,2
אֵלָ֥יו,2
בַּבֹּ֥קֶר,1
בַּבֹּֽקֶר,1
הַ֣חֲכָמִ֔ים,1
הָעֹשִׂ֕ים,1
מִמְּלַאכְתּ֖וֹ,1
עֹשִֽׂים,1
וַיֹּאמְרוּ֙,1
לֵּאמֹ֔ר,1
מַרְבִּ֥ים,1
לְהָבִ֑יא,1
מִדֵּ֤י,1
הָֽעֲבֹדָה֙,1
לַמְּלָאכָ֔ה,2
וַיַּעֲבִ֨ירוּ,1
בַּֽמַּחֲנֶה֮,1
יַעֲשׂוּ,1
לִתְרוּמַ֣ת,1
מֵהָבִֽיא,1
וְהַמְּלָאכָ֗ה,1
דַיָּ֛ם,1
וְהוֹתֵֽר,1
וַיַּעֲשׂ֨וּ,1
לֵ֜ב,1
בְּעֹשֵׂ֧י,1
הַמְּלָאכָ֛ה,1
וַיְחַבֵּר֙,1
הַיְרִיעֹ֔ת,1
חִבַּ֔ר,1
אֶחָֽת,2
וַיַּ֜עַשׂ,5
בַּמַּחְבָּ֑רֶת,2
עָשָׂה֙,7
לֻלָאֹ֗ת,3
עָשָׂה֮,1
וַיְחַבֵּ֨ר,1
הַיְרִעֹ֜ת,1
וַיַּ֨עַשׂ֙,2
עַשְׁתֵּֽי,1
הָאַחַ֗ת,1
אַמּ֔וֹת,2
וַיְחַבֵּ֛ר,1
לְבָֽד,1
לֻֽלָאֹ֣ת,1
חֲמִשִּׁ֗ים,1
וַיַּ֛עַשׂ,5
לְחַבֵּ֥ר,1
לִֽהְיֹ֥ת,1
אֵלִ֖ים,1
